Name,Address,Rating,Types,Place ID,Latitude,Longitude,Search Grid
Romaco experience center,"M31,Medical Device park, ORR.Exit NO:4 TSIIC IDA,Sultanpur, Bollaram",5,point_of_interest; establishment,ChIJ79yCmU6NyzsRNBYqiCgzezA,17.5677237,78.3204553,Grid 481
Sortis pharma healthcare pvt ltd,"M30, Gandigudem, Hyderabad",5,point_of_interest; establishment,ChIJ9-QsDACNyzsR4U93pP6pxaw,17.5679586,78.3203574,Grid 481
SLS India Granite Pvt. Ltd. (factory),"Survey No. 330 & 331, Near Ida Bolaram, Sultanpur village, Hyderabad",4.8,point_of_interest; establishment,ChIJPVOgUgONyzsReGS2UHCVr5s,17.553536,78.327383,Grid 481
United steel corporation,"16/180, Industrial Development Area Bollaram, Mallampet, Bollaram",5,point_of_interest; establishment,ChIJCfoH6h6NyzsRmBLY8h_d9Oc,17.5480242,78.3286172,Grid 481
Rudra technologies,"16/180, Industrial Development Area Bollaram, Mallampet, Bollaram",3.3,point_of_interest; establishment,ChIJoXKREmWNyzsRDenm7SRbZLA,17.5480053,78.3286417,Grid 481
MAQ Merchant Private Limited,"7-22/8, Plot No 3, Ameenpur, Sultanpur",5,point_of_interest; establishment,ChIJPc6jRVyNyzsReXFAkakz284,17.5497589,78.3307565,Grid 481
Nisha Chicken Center,India,3,food; store; point_of_interest; establishment,ChIJc1pEngWNyzsRv5Tt3beNr8w,17.5481628,78.330284,Grid 481
Bhagya Automotive Services,"D Industrial Area, behind CMW CO2 Depot, 7-24/1, Mallampet, Hyderabad",4.9,point_of_interest; establishment,ChIJTYBA0rDzyzsRIzYbrs2zZDQ,17.5483729,78.330428,Grid 481
CMW CO2 Technologies Pvt Ltd - Hyderabad,"Shop No. 154, S.V. Co-operative Estate Jinnaram Mandal, B-1, IDA Bollaram Road, Mallampet, Hyderabad",1,point_of_interest; establishment,ChIJBzunYJuNyzsRQG1ZAcF3LJU,17.5483006,78.3304103,Grid 481
Sri SuryaKrishna Packtech Pvt. Ltd,"Sy.No. 450, near, IDA Bollaram, Ameenpur, Sultanpur village",4.3,point_of_interest; establishment,ChIJ1TLbGEONyzsRtNr1e6zbb3A,17.5473151,78.3295497,Grid 481
Worldwide Pharmachem Private Limited,"7-25/5/B, A P, MET Road, Hyderabad",,storage; point_of_interest; establishment,ChIJNbBOIwCNyzsRoepD0anvjQ4,17.5476297,78.3303131,Grid 481
ENVIRON BLOCKS PVT LTD,"Gandigudem Road, Industrial Development Area, Bollaram",4,point_of_interest; establishment,ChIJtejXFAONyzsRiUHajp-tpk8,17.5543078,78.3289023,Grid 481
GreentechUpvc.ptv.Ltd,"H84H+PV3, IDA, Mallampet, Bollaram",,point_of_interest; establishment,ChIJZc1MSACNyzsRuFg-p2qBV3g,17.5567607,78.3296862,Grid 481
Iplast Green Product Limited,"H84H+MVV, Patancheruvu",1,storage; point_of_interest; establishment,ChIJ48vQCQCNyzsR46WJpHZ1RD0,17.5567782,78.3296934,Grid 481
"Sukhibhava Wellness Centre Hyderabad, Telangana","4th Floor, Rhythm Building Ramoji Film City, Hyderabad",4.7,health; point_of_interest; establishment,ChIJVVVVVakLyzsRfbD0mjRSn8o,17.2481888,78.6814631,Grid 86
Rhythm Building Ramoji Film City,"6MXJ+8MX, Unnamed Road, Ramoji Film City",,health; point_of_interest; establishment,ChIJtfqD0cEJyzsR6X2EEJ60xPA,17.248361,78.6817223,Grid 86
India post office Ramoji FILMCITY,"Ramoji Film City, Anajpur",4.8,post_office; finance; point_of_interest; establishment,ChIJM8GAGCkJyzsRC_AAVRkB0EI,17.2494765,78.6820518,Grid 86
Multipurpose Building of Ramoji Film City,"Ramoji Film City, Jug Fountain Road, Anajpur",4.5,point_of_interest; establishment,ChIJTXHoj8IJyzsRkK1ayO3TDv0,17.2518544,78.6810871,Grid 86
"BHARATH DYNAMICS LIMITED, IBRAHIMPATNAM","6J7M+7V3, Ismailshapampu",4.1,point_of_interest; establishment,ChIJ00w7znKnyzsRDBUu-pCsVw8,17.2131329,78.6346687,Grid 46
Mohammed Shafi And Company,"H8FP+FCW, Hyderabad",4.7,general_contractor; point_of_interest; establishment,ChIJl95HVvaMyzsRVUh2CwPm6lI,17.5737462,78.3360795,Grid 500
Rocksand Minerals Private Limited,"Sy.no.30/5/1 Sultanpura, Ameenpur Sangareddy",4.6,point_of_interest; establishment,ChIJyfUl_bKNyzsRXXBwsJR-2qE,17.5831832,78.3289308,Grid 500
Vibrant Construction Equipments Pvt Ltd,"General park, Medical devices park, plot no G11 & G12, IP, Sultanpur",4.3,point_of_interest; establishment,ChIJhfR-pNyPyzsRVwHunnIu_PI,17.5707873,78.3295,Grid 500
ReF Technologies,"General Park, Plot No: G32/1, IP, Ameenpur, Mandal, Sultanpur",4.9,point_of_interest; establishment,ChIJAxsHHLeNyzsRUCIVCxCt4zA,17.5688875,78.3334588,Grid 500
Metalkraft private limited,"H89J+QXF, Hyderabad",,point_of_interest; establishment,ChIJ83vsPwCNyzsRHv7Ez65Mtao,17.5694423,78.3324324,Grid 500
MVS ACMEI Technologies,"G19, Gandigudem, Hyderabad",,point_of_interest; establishment,ChIJM5MUYQCNyzsRVfwWG5fDEkc,17.5694611,78.3311429,Grid 500
Blubee industries pvt ltd - unit-1,"TGIIC LTD-IALA MEDICAL GENERAL PARK, G30/3/A, AMEENPUR, Sultanpur",,point_of_interest; establishment,ChIJFxKFGguNyzsRqsKIrTxv9Mc,17.5700858,78.3310093,Grid 500
Ovis Equipments Pvt Ltd,"H89J+R7J, Hyderabad",5,point_of_interest; establishment,ChIJP8OUegCNyzsRrmBaa1KLpeQ,17.5695821,78.3306251,Grid 500
SRA TECHNO CRAFT PVT LTD (MANUFACTURING HUB UNIT 1),"near by Deccan glainz, H88H+MP near, near by Deccan glainz, Hyderabad",5,point_of_interest; establishment,ChIJjUk3PXCNyzsRFrjB_Wc0Txk,17.5664758,78.3291617,Grid 500
Paaniketh Agro Pvt Ltd Hyderabad,"SULTANPUR INDUSTRIAL AREA MEDICAL DEVICES PARK, G-27/1, Hyderabad",4.8,point_of_interest; establishment,ChIJW8cENACNyzsRBp84HGY_u3o,17.5674878,78.3274337,Grid 500
Kadapala Agrotech Private Limited,"H88G+WXV, Unnamed Road, Hyderabad",5,point_of_interest; establishment,ChIJB7fBTJ-NyzsRj-nAjUQTNM8,17.5673501,78.3274205,Grid 500
PRIMARY HEALTH CARE CENTRE - KHAZIPALLY,"H89X+X8W, Khazipally",5,health; point_of_interest; establishment,ChIJcXJ3ismNyzsRZTzJQjWdt0s,17.5697453,78.3475763,Grid 500
websonics Technology solutions,"Mythri Hill view, Hyderabad",5,point_of_interest; establishment,ChIJMdy-Ni-NyzsRofx2p-KmR_k,17.5653377,78.3465146,Grid 500
Rohit Biotech Private Limited,"RR Innovatives, Kazipally, Jinnaram, Hyderabad",,point_of_interest; establishment,ChIJiwXcWEiNyzsRx4JnZrRDh74,17.5699034,78.3486962,Grid 500
Vansh Enterprise Pvt Ltd,"Block 3/304 Narregudam Road, 2bhk Colony, Sangareddy, Telangana 502032",,point_of_interest; establishment,ChIJ5ZOrSTONyzsREWpf-SBQdyg,17.5372333,78.3089389,Grid 460
Sangeetha Ladies Corner Matching Center & Beauty Parlour,India,,beauty_salon; point_of_interest; establishment,ChIJ4x_3qTmNyzsRmcsgXFeQFcs,17.5372563,78.3073472,Grid 460
prince water proofing services,"Flat No. 06 1st Floor, Rajiv Swagruha, Block 44, Narregudem Road, beeramguda, Ameenpur, Hyderabad",5,point_of_interest; establishment,ChIJuxtLtQiNyzsRLHzfky0Prgc,17.5367721,78.3097794,Grid 460
"HBS Signages- Led Sign Board, Acrylic Boards, Outdoor Ads, Signage Solutions, Signboard Manufacturers Makers in Hyderabad","33, Senthan Green Park Road, Ameenpur, Ramachandrapuram",,store; point_of_interest; establishment,ChIJbam-hOrXXqgRW2FqvBXphJ4,17.5326012,78.3093572,Grid 460
S.R.L.N Towers,"G7VW+P49, Kistareddypet",4.4,point_of_interest; establishment,ChIJ3XhIevqNyzsReDAbMZlQLK0,17.5442763,78.2953538,Grid 460
Megha security systems & Eletricals,"Beeramguda, Hyderabad",5,point_of_interest; establishment,ChIJ_ae5MgCNyzsRnKReTjDZh-s,17.5448095,78.2956424,Grid 460
K J Towers,"G7VW+48G, Durga Nagar, Hyderabad",5,point_of_interest; establishment,ChIJxR6MAACNyzsRRC7QyWdnD54,17.5428244,78.2958336,Grid 460
Mahendar office,"G8R5+688, Ilapur",5,general_contractor; point_of_interest; establishment,ChIJdxKzCQCNyzsREitPV8Ien4M,17.5405478,78.3083391,Grid 460
TGM HOME & OFFICE,"G8V3+CJ4, BSR Colony, Hyderabad",5,point_of_interest; establishment,ChIJHXihbwCNyzsRLEMMZFUlWrw,17.5435059,78.3040673,Grid 460
FABTEK BUILDING SYSTEMS,"G8V3+6QP, Ilapur Road, BSR Colony, Ilapur",5,point_of_interest; establishment,ChIJBQdAIQCNyzsRru2HhzKKY30,17.5430925,78.3042343,Grid 460
Ashok Power Solutions,"Shop no 24-44, Opp HIG Gate, BHEL METRO RoadKrishna, Krishna Reddy Pet Road, RdPatelguda, Hyderabad",,point_of_interest; establishment,ChIJtZ62egDzyzsRMBxd8PVoIHs,17.5374884,78.2955942,Grid 460
Ashok Power Solutions,"SAI AXIS HOMES, opp. Kcr Buildings, Plot No 16, Patelguda",5,car_repair; store; point_of_interest; establishment,ChIJ51eGQD6NyzsRk2daNFuFmMk,17.5375272,78.2955049,Grid 460
Racha Mani Matching Centre,"Shop No 2, near SBI Bank, Beeramguda, Madura Nagar, Hyderabad",,clothing_store; store; point_of_interest; establishment,ChIJjaN_Q0qNyzsRu5slwThY8n8,17.5315317,78.2968999,Grid 460
ESHWAR CHICKEN & MUTTON CENTER,"67XX+RP9, Nagarguda - Shamshabad Road",,store; food; point_of_interest; establishment,ChIJcxOyGVy_yzsRoqFBXtzcM-U,17.2495268,78.2993443,Grid 66
HERITAGE PROCUREMENT CENTER,India,,point_of_interest; establishment,ChIJnfa9y1u_yzsR58pRrdiRSyE,17.2456612,78.300021,Grid 66
Vencorpia,"rd, Kacharam",,point_of_interest; establishment,ChIJyygKxim_yzsRBxjAc-6pyZ8,17.2447502,78.3009701,Grid 66
SHIVANI FIRST AID CENTER,India,,point_of_interest; establishment,ChIJcfXzXlq_yzsRar5L8bTfwSk,17.2442503,78.3014605,Grid 66
Prencaz india pvt ltd,"Survey no 112/e, Kacharam",,general_contractor; point_of_interest; establishment,ChIJW1haxsi_yzsRxezhN9ord1Q,17.2402302,78.300186,Grid 66
AI Linc,"683W+VMP, Muchintal",,point_of_interest; establishment,ChIJKxyEbNK5yzsRR5DOoCH4Nns,17.2048409,78.3466611,Grid 30
Bhavani Fast Food Centre,Peddashapur,4.5,restaurant; food; point_of_interest; establishment,ChIJC_S08fi5yzsRCoCWhvskx74,17.2163752,78.3407794,Grid 30
BharatBenz Spare Parts & Services,"687Q+PR5, Srinagar - Kanyakumari Highway, Muchintal",4.6,car_repair; point_of_interest; establishment,ChIJMSYW1du5yzsRsUocRFiF8x0,17.2141932,78.3396429,Grid 30
SS LUXURY REAL ESTATE PROPERTY OFFICE,"68FX+HFC, Ghansimiaguda",4,general_contractor; point_of_interest; establishment,ChIJ-_PrSQC5yzsRTrLF3bw3d08,17.2242288,78.3481139,Grid 30
RAITHU CHICKEN CENTER,"683Q+WXG, తాండ, గా||, పెద్ద షాపూర్",,restaurant; food; point_of_interest; establishment,ChIJf3t4DR65yzsRhdHGph8rzZg,17.2048156,78.3399536,Grid 30
Bharathai Heritage Ventures Pvt Ltd,"H No. 5, 109/7, Pedda Shapur Thanda, Shamshabad",,point_of_interest; establishment,ChIJgVEwv_i5yzsRD4pkCek9Q8w,17.2041719,78.339866,Grid 30
blue eagle Club jeans company,"688Q+R25, Peddashapur",3.9,clothing_store; store; point_of_interest; establishment,ChIJB1jJl9i4yzsRQ4Flmg2OBhE,17.2170242,78.337611,Grid 30
MeeSeva Center,"H.No.4-141,Pedda Shapur,Main Road,Shamshabad,Rangareddy.",2,local_government_office; point_of_interest; establishment,ChIJK_HAJtu4yzsRLJt05F3A0DM,17.2177064,78.3283125,Grid 30
Hindustan Petroleum Corporation Limited,"Survey No 222, NH 44, Hyderabad - Bangalore Highway, Peddashapur",4.2,gas_station; point_of_interest; establishment,ChIJ69OMJK65yzsRWEIqLlv0Cyg,17.211658,78.335371,Grid 30
Ganesh weigh bridge and building material suppliers,"near hp petrol pump, SHAMSHABAD, Peddashapur",,general_contractor; point_of_interest; establishment,ChIJNcRWTDW5yzsRkBuvtuls_PE,17.2114676,78.3352382,Grid 30
MJR photography and CCTV services,"688Q+FJF, near by NH-44, Peddashapur",5,point_of_interest; establishment,ChIJGT-FPgC5yzsROLML2Ri6Fcg,17.2158265,78.3395114,Grid 30
Ravi Spandana Fast Food Center,"688Q+8QV, near by Pedda Shapur - Jukal Road, Palmakole",5,restaurant; food; point_of_interest; establishment,ChIJP725dwC5yzsR7_CxndnXqy4,17.2158691,78.3394239,Grid 30
MM&Company,"GPR colony, beside bhavani restaurant, Shamshabad, Hyderabad",,point_of_interest; establishment,ChIJ27NqL9y5yzsR2ky8ydJ-vIc,17.212826,78.3382264,Grid 30
Chekkala Shakuntala Complex,"near HP petrol pump, 4-133/2, near HP petrol pump, Peddashapur",5,storage; point_of_interest; establishment,ChIJcwJXCzS5yzsRZVuv_2LmcnM,17.2101516,78.3340848,Grid 30
Bestease Living Solutions Pvt. Ltd.,"2, Chekkala, Shakuntala Complex, beside Shamshabad police station, 4-133, Peddashapur",5,point_of_interest; establishment,ChIJR4Z1j2O5yzsRhfjZKkPohxU,17.2102682,78.3341884,Grid 30
EmbedTech Solutions Pvt Ltd,"Plot no 50 survey no 8/6, King Hayat, Transport Nagar, Shamshabad, Hyderabad",,storage; point_of_interest; establishment,ChIJH7-wOKq5yzsR7KgClNwEneA,17.2070517,78.3295096,Grid 30
Epower Energy (India) Pvt Limited @ Progressive Power Solutions LLP,"Ankireddipalli, Keesaragutta",4,point_of_interest; establishment,ChIJ_____1SdyzsR4NgFNHbc2aw,17.5449833,78.6801483,Grid 480
SLMI INFRA PROJECTS PVT.LTD,"GMRF+958, Keesara - Bommalaramaram Road",3.6,general_contractor; point_of_interest; establishment,ChIJv6ARMxp4yzsREtHwhvNrwac,17.5409135,78.6729656,Grid 480
Medha Engineering Services,"GMHC+W37, Keesara - Bommalaramaram Road, Keesara",,point_of_interest; establishment,ChIJaU0gu_d3yzsRqPZYKEQgGSc,17.5297796,78.6701786,Grid 480
Shiva Rama Lingeshwara Battery and Auto Electrical Services,"Plot No 7-100, 2, Main Road, Keesara, Keesaragutta",5,car_repair; store; point_of_interest; establishment,ChIJw-Bn4ol5yzsRjJrH2BaFatY,17.5286483,78.6701282,Grid 480
ITC LTD PSPD (Paper Godown),"8P3C+HMR, Mazidpur",4,storage; point_of_interest; establishment,ChIJrXkcNnoLyzsRo-djdxejrzQ,17.3039989,78.7216354,Grid 157
SRI VARALAXMI CEMENT- UltraTech Cement & Building Solutions,"8P4F+P89, near mount opera entrance gate, Batasingaram, Mazidpur",5,store; point_of_interest; establishment,ChIJ98P1I_cLyzsRT19BAxzoT0A,17.3067804,78.7233747,Grid 157
Seasons Medicure Pvt Ltd,"8P59+C63, Abdullahpurmet, Hyderabad",,point_of_interest; establishment,ChIJKw0xGQALyzsRXbFrjrhfoh8,17.3085077,78.7180475,Grid 157
Sri Anjaneya Steel Company,"Plot no 140, 141, singareni colony, Batasingaram, Mazidpur",5,point_of_interest; establishment,ChIJy9ehi2sLyzsRUquz-i0ehv0,17.3075014,78.7170319,Grid 157
AGKM Services Foundation,Hayathnagar,,point_of_interest; establishment,ChIJ4604cgALyzsR32ZY2gHuQgQ,17.3070858,78.7179966,Grid 157
H.N.R catring services,"7PW8+M64, Jafferguda, Mazidpur",,food; point_of_interest; establishment,ChIJq2efGgALyzsRY5KBXG7lhto,17.2966543,78.7156512,Grid 157
Korapati Srinivas siteBata Singaram Janachaitanya Housing P LTD venture,"8P29+37Q, Mazidpur",,lodging; point_of_interest; establishment,ChIJXxJj0rcLyzsRJvWcxL2BohA,17.3002167,78.7182188,Grid 157
Nova Institute of Medical Sciences and Research Center,"NIMI General Hospital, Sy.No 315, Jaffereguda (V), Abdullapurmet (M",4.6,point_of_interest; establishment,ChIJ5dnMheMLyzsRiYDAypvtpIU,17.2983348,78.7097425,Grid 157
high solutions,"8P2G+749, Batasingaram, Mazidpur",,point_of_interest; establishment,ChIJX0soaUcLyzsRUgOfKF6C7Oc,17.3010791,78.7251337,Grid 157
A To Z Building Material,India,,point_of_interest; establishment,ChIJa_HQVwkLyzsRUKTtY3xIPAI,17.3069491,78.7192562,Grid 157
Perfect Cabin Private Limited,"Hyatahnagar, Survey No.330, Batasinghram Village, Near HP Petrol Pump,Mount Opera Service Road, Abdullapurmet Mandal",5,point_of_interest; establishment,ChIJ_V1iq0inyzsRYll0gUAsvkU,17.3072471,78.7126794,Grid 157
Hindustan Petroleum Corporation Limited,"near Hyderabad - Vijayawada Highway, Survey No 332/A, Abdullahpurmet NH 65, near Hyderabad - Vijayawada Highway, Jafferguda, Mazidpur",4,gas_station; point_of_interest; establishment,ChIJsbbYJ04LyzsR3cmpjGSe0q4,17.3065932,78.7120543,Grid 157
Perfect cabin Pvt Ltd,"8P46+VX, Mazidpur",4.7,point_of_interest; establishment,ChIJV2vjdAALyzsRunroro6ZU2M,17.3071703,78.7124377,Grid 157
Hindustan Petroleum Corporation Limited,"H No 15/9/356, Mahabubgunj, Mazidpur",4.1,gas_station; point_of_interest; establishment,ChIJH2-UsN8LyzsRvaBxtFLXZEk,17.307372,78.712212,Grid 157
Hindustan Petroleum Corporation Limited,"Survey No 166, Qutubullapur, Gagillapur, Hyderabad",4,gas_station; point_of_interest; establishment,ChIJNRQ04LGOyzsR79_VZQAEmx8,17.6021127,78.3956271,Grid 532
Prince Avenue Welfare Association,"JC33+2JF, Dundigal",4,point_of_interest; establishment,ChIJizvVU06PyzsRr4ogsxwURtE,17.6025552,78.40405,Grid 532
Shakti Hormann Pvt Ltd,"H.No.2-67/1 (Survey No.188,198),Gagillapur, Dundigal Muncipality,Dundigal Gandimaisamma Mandal, Medchal (Malkajgiri) District – 500 043, Hyderabad",4.1,point_of_interest; establishment,ChIJ____vzCayzsRyd4pt3A9DoM,17.60857,78.3867638,Grid 532
INNOFAB INDIA PVT LTD,"J95R+6C3, Gagillapur, Hyderabad",4.4,point_of_interest; establishment,ChIJdca5payOyzsRNyTMnCzxsKc,17.6080219,78.3910347,Grid 532
KAKA INDUASTRIES LTD,"Shed no.1-132,survey no232/A,Gagillapur village,DUNDIGAL, Gandi Maisamma, Hyderabad",4.7,point_of_interest; home_goods_store; store; establishment,ChIJZ27b06iJyzsRiRjhrb1b_9Q,17.610051,78.3906838,Grid 532
"SMS Pharmaceuticals Ltd, R&D Center","Church, Gagillapur, Hyderabad",4.7,point_of_interest; establishment,ChIJvzHuIwCJyzsR8xDu_04r804,17.6095734,78.389809,Grid 532
UMA SALES CORPORATION,"near Kaka industries, Sy no 232/A, Medak - Hyderabad Road, Gagillapur, Hyderabad",,general_contractor; point_of_interest; establishment,ChIJm4_MyjKJyzsRJ7QKhnjpRac,17.6103534,78.3906738,Grid 532
Rohit Biotech Private Limited,"Survay No - 184, near by Sai Dhram Weight Bridge, Gagillapur, Hyderabad",,health; point_of_interest; establishment,ChIJrd9YFFOJyzsRtVHsbDzvUS8,17.610566,78.391521,Grid 532
Anay Tech Solutions,"185, Gagillapur, Dundigal",5,health; point_of_interest; establishment,ChIJjw70PACPyzsRdwes7JMHzj8,17.6076509,78.391117,Grid 532
"Shalem worship center, Gagillapur","Gagillapur, Hyderabad",4.4,church; place_of_worship; point_of_interest; establishment,ChIJlchkH_aJyzsRoPExdjAx8l4,17.614978,78.3914487,Grid 532
Amrock Solutions,"Survey No 236, Gayathti Meadows, 1- 131/7, Plot No 70, Qutbullapur, Gagillapur",,point_of_interest; establishment,ChIJj_yRagCPyzsRIoXv128hZGM,17.607705,78.3947428,Grid 532
Gagillapur Gram Panchayat Office,"J94W+J5J, Gagillapur, Dundigal",3.1,local_government_office; point_of_interest; establishment,ChIJ3ZcrfK2OyzsRfYapYWAvZ8Y,17.6065814,78.3954033,Grid 532
Vmax power controls pvt ltd new factory,"J93R+W6J, Unnamed Road, Gagillapur, Sambhupur",,point_of_interest; establishment,ChIJibaRSDePyzsRW2FGzF6ZNM8,17.604834,78.390511,Grid 532
AHS(Applied hydraulic systems) Unit-II,"Sy no176, Plot No-19, Gagillapur, Hyderabad",,point_of_interest; establishment,ChIJx7LNe92PyzsRMUDQ8tmj-lE,17.6039782,78.3889068,Grid 532
Asahi India Glass Ltd.,India,,point_of_interest; establishment,ChIJkSbDT6yOyzsR2PrvvMz64Xo,17.6052098,78.3921449,Grid 532
R.K Aqua Solutions,India,5,point_of_interest; establishment,ChIJbXPhT6yOyzsRBdlYlbkuET8,17.6052443,78.3921155,Grid 532
Jmj Chicken Center,"J94Q+FM3, Gagillapur, Sambhupur",5,store; food; point_of_interest; establishment,ChIJiTgHcQCPyzsRUvIxlOlpaJ0,17.606221,78.389736,Grid 532
J Corporate Supplies Pvt Ltd,"Towards Swapna Wines, X road, Gagillapur, Hyderabad",5,point_of_interest; establishment,ChIJCy3-7YSPyzsRth22xfRl-rA,17.6063017,78.3906434,Grid 532
SDE Building Systems | PEB Manufacturing Company,"Unnamed Road, Gagillapur, Sambhupur",4.9,general_contractor; point_of_interest; establishment,ChIJ5eDyB6WPyzsRVYaEgxYuCyA,17.605658,78.388561,Grid 532
THANVITHA DIAGNOSTIC CENTRE,"J94R+VM5, Gagillapur, Hyderabad",5,health; point_of_interest; establishment,ChIJvycjsKmPyzsRkOLFkRbMjdQ,17.605727,78.3922208,Grid 532
Bismillah Chicken Center,"X road, Gagillapur, Hyderabad",3,store; food; point_of_interest; establishment,ChIJSeywiKyOyzsRd_4D--TdIk8,17.6062742,78.3912232,Grid 532
Revenue office,"9PRQ+QXC, Shivalayam Street, మక్త అనంతారం, Maktha Anantharam",5,point_of_interest; establishment,ChIJO7I3RpF1yzsRdCfAueLBdU4,17.391582,78.7398277,Grid 286
Maktha Anantharam Gramapanchayathi Office,"9PRQ+8GG, Maktha Anantharam",4.5,local_government_office; point_of_interest; establishment,ChIJ-1dYe4Z0yzsRqx5EErjpKuU,17.3908122,78.7388202,Grid 286
VAAMAN TEXPRINT PRIVATE LIMITED,"Road, Chinnaraviralla",3.5,point_of_interest; establishment,ChIJeyQhvpp0yzsRigWZfjWlsIw,17.3827761,78.7373697,Grid 286
Savannah seeds pvt ltd Research Centre,"1-57/3, Servey no 19, Mothukupally vill, Moinabad, mandal",4.2,point_of_interest; establishment,ChIJ4aEwonPryzsR8qbz8eKMW30,17.3895872,78.2506428,Grid 260
AHQ MINI RESORT,"96QX+9GP, Unnamed Road, Hyderabad",4.1,point_of_interest; establishment,ChIJO7EKw5zryzsRZO4y_6D8GhE,17.388466,78.248817,Grid 260
Sri Srinivasa Tiffin center,"C725+Q89, Janwada",,restaurant; food; point_of_interest; establishment,ChIJz4p5bgDryzsRwQojFiPRkTM,17.401917,78.2583586,Grid 260
Robomatic Precon Pvt. Ltd. Factory,"5F2R+9FJ, Lemoor",5,point_of_interest; establishment,ChIJPSJB9ZmlyzsRNOD_OOdcrQE,17.1509684,78.491147,Grid 2
NED Energy Ltd,"Sy No, 823 & 827, Medchal (V&M, Medchal, Secunderabad",3.5,point_of_interest; establishment,ChIJK6sIRHOGyzsR61717JWewZ0,17.622075,78.498968,Grid 544
Licious Processing Center Medchal,"JGG2+776, Secunderabad",4.1,point_of_interest; establishment,ChIJ-STJxZWHyzsR5ofy6zqUdg0,17.6256665,78.5006421,Grid 544
TechMech Cranes India Pvt Ltd.,"Sy.No.819/Part, Kistapur Road, Medchal, Hyderabad",4.4,point_of_interest; establishment,ChIJG4Lch82ZyzsRzKPqpuQQ7LY,17.6236318,78.4979998,Grid 544
"GRABNLIFTERS PVT LTD-Grab Crane Manufacturers, Single Girder Grab Crane Manufacturers","JFFX+6MQ, Secunderabad",5,point_of_interest; establishment,ChIJCbubmAuGyzsR8HIt9S-xyl8,17.6234745,78.4985764,Grid 544
CLOUDKART VENTURES PRIVATE LIMITED,"JGG2+4JV, Medchal, Secunderabad",5,storage; point_of_interest; establishment,ChIJgX-QVACHyzsRux_UgjiFchY,17.6253531,78.5015483,Grid 544
Flipkart India Pvt Ltd,"Opp.RDC Concretes, Survey No. 518, 527, 528, 529, & 530,Door No 14-7/5, Building No:-4, Archana Colony, Medchal, Kistapur",3.1,storage; point_of_interest; establishment,ChIJafeRsUWHyzsRvdcJCdco4oY,17.6252039,78.5015038,Grid 544
ALR Labs Pvt Ltd,"JFCQ+4WF, Medchal, Secunderabad",3.8,health; point_of_interest; establishment,ChIJh3yILAmGyzsRweMmUTrZaVw,17.6203177,78.4898032,Grid 544
HEROTECH ELECTRICALS PVT LTD,"Survey number 444 Medchal, Industrial Area, Hyderabad",4.5,point_of_interest; establishment,ChIJkxiU7QuHyzsR36BnlTzgNbM,17.6200512,78.4896881,Grid 544
Limra Paper Mills Pvt.ltd,"Sy.No 838,839, Medchal Industrial Estate, Medchal",4.1,point_of_interest; establishment,ChIJFxWNBgyGyzsR-6fqhSBIRh8,17.6208594,78.4932206,Grid 544
